genotype,date,recording_id,forward_run_speed_mm_s,reversal_rate_per_min,pirouette_rate_per_min
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1416,1.6760,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0734,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1487,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1372,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0880,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0958,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0524,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1008,0.0000,12.7660
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1230,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1361,0.0000,22.2222
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1205,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1416,5.1613,3.8710
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1009,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0895,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1125,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1224,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1423,6.8571,6.8571
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1505,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1284,1.4388,2.8777
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1260,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0865,3.8710,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1089,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1637,9.2308,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0894,5.3097,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0994,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1433,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0666,0.0000,21.4286
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0946,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0921,10.0559,3.3520
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1775,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.2270,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1150,5.6250,1.8750
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1222,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0752,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0957,5.0420,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0861,24.3243,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1344,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1219,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1062,5.0420,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1224,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1325,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1462,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0849,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1204,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1614,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.0723,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1456,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,0.1066,0.0000,0.0000
tph-1+cest-2.1,20260202,tph-1+cest-2.1##20260202,,14.2857,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1946,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1493,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1483,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1340,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1599,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1887,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1662,0.0000,2.2556
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1650,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1205,2.7322,1.6393
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.2148,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.2068,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1284,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1224,0.4930,0.9860
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1301,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1737,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1744,0.5540,0.5540
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1539,2.6087,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1715,1.4563,4.3689
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1390,8.6538,11.5385
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1593,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1653,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1214,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1731,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.0367,24.1935,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1409,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1121,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1768,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1594,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1409,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1711,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1754,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1947,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1543,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1812,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1436,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1444,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1422,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,,23.0769,23.0769
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.0773,9.2179,5.0279
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1589,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1655,0.8230,3.2922
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1833,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1518,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1813,3.8217,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1535,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1528,5.5046,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1636,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1421,1.2625,1.8937
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1769,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1993,0.3515,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1731,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1697,2.5451,2.5451
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1271,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1585,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1511,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1482,0.6630,0.6630
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1531,7.0588,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1624,0.0000,6.4516
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1914,6.8182,6.8182
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1327,6.9767,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1525,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1318,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1713,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1360,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1748,0.0000,1.1458
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1806,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1766,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1575,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1636,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1669,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1240,0.9146,1.8293
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1597,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1501,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1623,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1477,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1477,1.2146,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1810,1.6620,0.4155
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1628,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1333,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1061,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1913,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1404,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1669,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1121,0.0000,0.4766
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1343,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1502,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1139,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1622,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1449,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1483,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.0631,14.6018,1.3274
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1705,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1530,1.5625,1.5625
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1062,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1601,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1068,0.5994,0.5994
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1481,7.3171,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1362,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1578,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1246,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1253,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1714,0.0000,3.8835
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1702,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1643,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1749,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1352,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1754,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1569,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1431,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1648,0.0000,0.7874
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.0753,2.2857,1.1429
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1777,2.8708,1.4354
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1243,2.7149,6.7873
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1578,3.4384,1.7192
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1314,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1615,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1967,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1670,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1572,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1448,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1426,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1700,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1653,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1754,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1211,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1486,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1560,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1463,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1312,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1925,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1538,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.0588,4.3478,8.6957
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1720,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1571,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1824,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1818,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1861,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1624,0.0000,0.0000
tph-1+cest-2.1,20260203,tph-1+cest-2.1##20260203,0.1174,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0785,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0881,3.3708,1.6854
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0900,0.4878,0.9756
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0814,0.0000,2.1239
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0833,3.5503,1.1834
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0760,2.1016,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1012,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1002,4.6472,2.5818
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0832,2.4862,1.6575
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0860,1.3544,0.9029
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0803,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0934,0.9288,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0901,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0785,1.3889,1.3889
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1042,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0742,2.9032,2.9032
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0894,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1072,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1113,1.9934,1.9934
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1088,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0898,3.1169,1.5584
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0915,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1166,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0748,1.2220,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0985,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0873,1.9355,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0916,1.9481,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0917,0.6438,0.3219
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0866,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0787,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0945,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1032,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1062,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1042,0.7472,0.7472
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1080,0.7273,0.7273
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0932,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1101,0.0000,0.5769
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1104,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0989,0.8830,0.4415
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0988,0.9231,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0929,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0970,0.0000,1.1905
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1686,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1200,0.9701,0.9701
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0856,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0826,2.1978,4.3956
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0982,1.8576,2.7864
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0881,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0552,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0949,2.9851,2.9851
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0873,4.0067,4.0067
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0866,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0649,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0961,1.4184,2.3641
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0730,0.0000,0.4785
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0755,2.3438,0.7812
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1012,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0978,0.0000,2.3346
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0906,0.8902,4.4510
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0897,1.1180,0.3727
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0686,8.0000,4.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1098,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1066,6.0914,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1043,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0881,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0727,3.9258,2.6172
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0717,1.4888,1.4888
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0948,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0947,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1110,7.2874,4.8583
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0949,1.0545,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0714,3.6145,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0820,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0913,6.7416,1.6854
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1353,1.7366,1.7366
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0809,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0577,2.0067,2.0067
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0672,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1263,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1025,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0943,0.0000,5.8111
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1222,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0737,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1201,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1026,0.0000,2.0654
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0982,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1171,8.1081,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0697,0.8108,0.8108
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1095,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0785,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0986,1.4218,1.4218
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0789,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0961,0.0000,2.9326
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0947,1.8779,1.8779
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0390,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1082,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1125,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0874,1.5190,3.0380
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1026,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,,16.6667,16.6667
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1025,0.5682,1.7045
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1012,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0836,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0810,1.1858,1.1858
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1255,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1025,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1038,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.1135,0.0000,0.0000
tph-1+cest-2.1,20260207,tph-1+cest-2.1##20260207,0.0747,0.0000,0.0000
