mesh,cx,cy,cz,n_verts
100um,-3.725290298461914e-08,-3.725290298461914e-08,0.0,8
10um,-3.725290298461914e-08,-3.725290298461914e-08,0.0,8
1mm,-3.725290298461914e-08,-3.725290298461914e-08,0.0,8
1um,-3.725290298461914e-08,-3.725290298461914e-08,0.0,8
ADAL,0.027106817545635358,-2.590660279705411,0.33001729455732165,84
ADAR,-0.06982508239646752,-2.5906602342923484,0.3300171217748097,84
ADEL,0.06226726040018327,-2.5447977438117517,0.336469397061702,132
ADER,-0.10370434916606455,-2.5447976011218447,0.33646936748515477,132
ADEshL,0.13704379280919537,-2.4634809318710778,0.3667720955084352,68
ADEshR,-0.17696698680520057,-2.4756848788261414,0.3684679326415062,100
ADEsoL,0.15078826534251372,-2.526934293905894,0.37696600953737897,60
ADEsoR,-0.17701986705263456,-2.5269339164098104,0.37696593602498374,60
ADFL,0.03054829706837024,-2.862939955507006,0.4516923625554357,140
ADFR,-0.07326652444899082,-2.862940033844539,0.45169239171913694,140
ADLL,0.03574780759268573,-2.867044218948909,0.4904384434223175,140
ADLR,-0.07846605085900851,-2.867044048649924,0.49043844576392853,140
AFDL,0.031897904856928755,-2.8639221123286656,0.45570940779788155,140
AFDR,-0.07461614361298936,-2.863922379698072,0.45570951849222185,140
AIAL,0.01641982338236024,-2.704613757133484,0.41285616854826607,60
AIAR,-0.059138064521054426,-2.704613788922628,0.4128561014930407,60
AIBL,-0.012265335062913822,-2.723224542357705,0.4158703729961858,132
AIBR,-0.029411591081456703,-2.7232240944197685,0.415870300070806,132
AIML,0.03621544054476544,-2.680840775370598,0.3888647798448801,64
AIMR,-0.0789336848538369,-2.680840600281954,0.38886483712121844,64
AINL,-0.017555973570172984,-2.7148529324266644,0.45267172613077694,72
AINR,-0.027509871766799025,-2.714853137731552,0.45267178614934284,72
AIYL,0.031138917865852513,-2.6788843234380084,0.39495405554771423,60
AIYR,-0.07385717742145062,-2.678884239991506,0.3949540520707766,60
AIZL,0.01850199565777312,-2.687250393888225,0.37363066977780796,92
AIZR,-4.778823728146761,-12.434650864290154,-1.4097087726644848,92
ALA,-0.012252916626418663,-0.9998124483854148,0.21443796620532207,314
ALML,0.15341834840364754,-1.9395827376283705,0.1555081878323108,128
ALMR,-0.17939446156378835,-1.9395828675478697,0.15550826338585466,128
ALNL,0.06243149433335613,0.9333182676978733,0.1979381157004315,184
ALNR,-0.09090052428655326,0.9334364326103873,0.19793813076356184,184
AMshL,0.04929637682178746,-2.8975313979646433,0.5161450877785683,92
AMshL.001,-0.006503410242578905,-0.08888922404983769,-0.1742519392915394,92
AMshR,-0.09201462761215541,-2.8975313046704168,0.5161451208202735,92
AMsoL,0.033627414423972365,-3.323081058263779,0.5729206368327141,40
AMsoR,-0.07634564433246852,-3.3230807304382326,0.5729206010699273,40
Anus,-0.02831322777395447,3.8987869024276733,0.002412110596196726,24
AQR,-0.058175463367857644,-2.6057980543858297,0.36598437229121056,148
Arcade_Cell_Ant,-0.02143102348018743,-3.4211128564154514,0.5772633021850078,488
Arcade_Cell_Post,-0.022103443090281075,-3.3276588367788413,0.5718381134302992,456
AS1,-0.062001850359427575,-2.3433279286731374,0.28544410174204543,88
AS10,-0.05566736362137211,2.6525857225060463,-0.009122627438046038,96
AS11,-0.050787507370114324,2.996658182144165,-0.05398827197495848,100
AS2,-0.06754044747061055,-2.0410252835439597,0.08954102469041296,92
AS3,-0.07107017578726466,-1.5392943038181826,-0.2322191372513771,88
AS4,-0.05858329957351088,-1.044975265264511,-0.37940690070390704,100
AS5,-0.05596111578723559,-0.37435260821635336,-0.30932627919201666,104
AS6,-0.06442274832321952,-0.005599521954233448,-0.19845517517145103,96
AS7,-0.05642472026455733,0.8966696270638042,0.1943834187393939,108
AS8,-0.05052328750426913,1.4518772619294709,0.22916862977957675,116
AS9,-0.061622597891837355,2.109191069602966,0.131247897753492,100
ASEL,0.015037972522391514,-2.828899155963551,0.4489151237701828,176
ASER,-0.05748624822378836,-2.828899100422859,0.44891494224694645,176
ASGL,0.032493581514685385,-2.8716564486103673,0.45246909847182615,124
ASGR,-0.075211810639068,-2.871656452455828,0.4524690958280717,124
ASHL,0.03433000602914641,-2.853708095020718,0.4496041321092182,144
ASHR,-0.07704825034468538,-2.8537082374095917,0.44960396943820846,144
ASIL,0.02887174179061101,-2.8352987582866964,0.460420419772466,156
ASIR,-0.07158997814911298,-2.8352983655073705,0.4604205548381194,156
ASJL,0.029272520081385187,-2.8382112258359005,0.4403133543306275,152
ASJR,-0.07199078352239571,-2.838211318379954,0.4403133617812081,152
ASKL,0.03077174274302605,-2.8582136697239346,0.4607870996826225,144
ASKR,-0.07348998762770659,-2.8582137392626867,0.46078710485663676,144
AUAL,0.032190977835229465,-2.769659435749054,0.4204559971179281,140
AUAR,-0.07490923084052546,-2.7696594561849324,0.42045607715845107,140
AVAL,-0.026128675371151548,-0.4344891956846776,-0.008250684445274287,232
AVAR,-0.038244945880282544,-0.43494173727030383,-0.008280994691725435,232
AVBL,-0.025047257473108483,-0.7353105139432113,0.03405243286223554,268
AVBR,-0.03941700667309672,-0.735516871172768,0.03813583548389264,268
AVDL,-0.03167590475641191,-0.43036821982341594,-0.009756444471663442,232
AVDR,-0.03135478925281044,-0.42977018275394524,-0.00553442068911832,232
AVEL,-0.028231902101210186,-1.9709409998995917,0.07147835046052933,140
AVER,-0.03107828465955598,-1.971069124341011,0.0738837365593229,140
AVFL,-0.026773093670437283,-0.685933611045281,0.016130187915581646,264
AVFR,-0.03688186193024045,-0.7117336537105157,0.02076587186598066,268
AVG,-0.03572012181841554,1.2883552322164178,-0.14650826919107482,208
AVHL,-0.02677613634873053,-0.43120195035790576,-0.0024741494963909016,232
AVHR,-0.032904247929952266,-0.43155243665236853,-0.0014415223729507677,232
AVJL,-0.02746864187164169,-0.4679558589359966,0.004128801115488602,236
AVJR,-0.033368594486844434,-0.4300802342979045,-0.0041778612689211455,232
AVKL,0.018516662057775718,-0.6622454464722138,0.016553476796700405,260
AVKR,-0.04130082891251032,-0.6602547996605818,0.013601004905425585,260
AVL,-0.028884976495508894,-0.705358142654101,0.03309597170939951,264
AVM,-0.04498564247928914,-1.9725496318368685,-0.020953625218854063,168
AWAL,0.031014767216725483,-2.8549986663791866,0.4538857568469312,144
AWAR,-0.07373299216851592,-2.8549988286362753,0.45388580651746857,144
AWBL,0.034436082726137504,-2.8557923237482705,0.4542019481046332,144
AWBR,-0.07715431437827647,-2.8557922111617193,0.4542019580387407,144
AWCL,0.023355263906220596,-2.8525306475468173,0.45003505757985973,156
AWCR,-0.06565224565565586,-2.8525304962427187,0.45003506751396716,156
B,-0.023311058583203703,3.957804655035337,-0.008451910541528681,48
BAGL,0.01520746249345041,-2.9139175261220625,0.4981612257899777,124
BAGR,-0.05853885730668422,-2.913917456903765,0.4981612255496363,124
BDUL,0.06456632996824654,-2.4195015755566684,0.25640085397753865,88
BDUR,-0.10728456858884204,-2.419501464475285,0.2564008500300009,88
CANL,0.220714275414745,0.30386314830846256,0.018475557470487222,144
CANR,-0.2297614366850919,0.3038632958713505,0.018475557192383956,144
ccAL,0.05818485179594878,0.0005495144648413206,-0.4589602346050328,58
ccAR,-0.06164415084339421,-2.243213176727295,0.0826350836532897,58
ccDL,0.07781341036075148,2.2572124004364014,0.2882099161887991,58
ccDR,-0.12965455702666578,1.721108317375183,0.40813151104696865,58
ccPL,0.056287579944935336,0.09336891686864968,-0.415997923448168,58
ccPR,-0.05418581432052728,-2.174022674560547,0.023554432314242525,58
CEPDL,0.027213630644837394,-2.8836241737008095,0.5371377132833004,128
CEPDR,-0.06993186310864985,-2.883624080568552,0.5371376285329461,128
CEPshDL,0.024328509936682306,-2.9228338530430427,0.5459561995588816,104
CEPshDR,-0.06704674936974278,-2.922834066244272,0.5459561359423858,104
CEPshVL,0.0243236361286388,-2.9154508228485403,0.4260337114907228,104
CEPshVR,-0.06704187081553616,-2.9154511185792775,0.42603376507759094,104
CEPsoDL,0.030191586885069097,-3.0827380376202718,0.5794094439063754,56
CEPsoDR,-0.07290983639125313,-3.0827380333627974,0.579409482223647,56
CEPsoVL,0.026378983010848362,-3.1414902806282043,0.5015325105438629,48
CEPsoVR,-0.06909726373851299,-3.141490360101064,0.5015325422088305,48
CEPVL,0.02518306659727261,-2.8969307952913743,0.4457930973891554,116
CEPVR,-0.06790129503170991,-2.8969311118125916,0.44579309995832117,116
Cube,1.3185269904859137e-07,-1.0837208140980114e-08,3.160852374452533e-08,66
Cuticle,-0.0071298737560526555,0.49978345543363945,0.1635369076036788,992
DA1,0.039199656513692054,-2.392918489597462,0.268806764894786,108
DA2,-0.053615422019114095,-2.0171573678652446,0.029716152201096215,120
DA3,0.0390686436233321,-1.4774333863489089,-0.22762177427930216,124
DA4,0.034080769603238685,-0.9007857645812788,-0.3161789229825923,152
DA5,0.016062189350548657,0.0995437586481901,-0.06986044930848986,188
DA6,0.015004834093972397,0.9035054849268034,0.02033097438357674,232
DA7,0.02387027870155061,1.8382847603086545,0.05105513893004567,184
DA8,0.01015605705561029,3.67136762291193,0.021859019887415343,128
DA9,-0.02455390407521918,3.6713668182492256,0.02193190759862773,128
DB1,-0.007514755066949874,-0.9892819756641984,0.25820066103187855,256
DB2,0.02454270501197739,-0.4771972315893932,0.15109858079390093,220
DB3,-0.02218589962621291,-0.1880620259505052,0.026828142187486474,208
DB4,0.014937246374816436,0.42427276581770085,-0.144933071537096,244
DB5,0.013579730726427064,1.2277939952909946,0.0187270009081881,212
DB6,-0.04230932891998138,2.258475317342861,0.10052660713758874,148
DB7,-0.046058677546115534,2.9245304067929587,-0.068952651828471,132
DD1,0.03400330062334736,-2.2571382403373716,0.22162989995752772,120
DD2,-0.04944789682485862,-1.6571258092299104,-0.16319613916857634,128
DD3,-0.037943488440942016,-0.7673400228843092,-0.4205290196463466,160
DD4,-0.042434562961570915,0.6493375839293003,0.010551335960626603,200
DD5,-0.04245279326632216,2.103513529977283,0.10670051250506092,148
DD6,-0.032716551463818175,3.2155483826994895,-0.062465297523885965,160
Distal_Tip_Cell_A,0.0847066082060337,-0.023893741552629286,-0.19274654345852987,42
Distal_Tip_Cell_P,-0.10482894712024265,1.356393340561125,0.30984430842929417,36
du,-0.011914139240980148,0.513948180899024,-0.03573197150835768,80
DVA,-0.03266024724689487,-0.13324929354712367,0.0010716563992900774,256
DVB,-0.00657033026642318,2.919899406640426,-0.07391290855087826,92
DVC,-0.027032444751057483,0.07403919287025928,-0.009175137667625677,256
e1D,-0.02049785723944229,-3.3833735872198036,0.604918979384281,108
e1VL,0.004573603961727626,-3.3891641753060475,0.5636937526010332,84
e1VR,-0.04729184628065143,-3.389164081641606,0.563693697253863,84
e2DL,0.003486579834805945,-3.4162563562393187,0.5830104552782499,130
e2DR,-0.03684185927166887,-3.4171240519786226,0.5978776570679485,138
e2V,-0.031907356744238606,-3.418919150258454,0.5611747902044109,142
e3D,-0.021261552639771253,-3.3557258024811745,0.6050872132182121,96
e3VL,0.008109698098472342,-3.363587423812511,0.5626148352789324,86
e3VR,-0.0508279443913421,-3.3635870855908063,0.5626147666642832,86
Excretory_Cell,-0.010312161389228008,-1.0006942602563393,0.1527951211757856,292
Excretory_Duct_Cell,-0.01624661365834375,-2.5767964522043862,0.24305614249573815,36
Excretory_Gland_Cell,-0.01933476597500535,-2.518835629408176,0.24215300338199505,104
Excretory_Pore_Cell,-0.014472116949036717,-2.609398789703846,0.24604535102844238,32
F,-0.028365059988573194,3.900973786910375,0.0067943974160395255,48
FLPL,0.06889898605489482,-2.6294452597697577,0.38490054577899474,192
FLPR,-0.11051269224844873,-2.629445175329844,0.38490053336136043,192
GLRDL,0.032611397258006034,-2.954695451259613,0.5493511117994785,80
GLRDR,-0.07532964521087707,-2.954695403575897,0.5493511952459812,80
GLRL,0.045659910337152804,-2.9752023057504133,0.5039844167503443,88
GLRR,-0.08837814070284367,-2.9752023816108704,0.5039843727241863,88
GLRVL,0.028386183962639835,-2.9815223813056946,0.4575056450234519,72
GLRVR,-0.07110441476106644,-2.981522109773424,0.4575055299533738,72
Gonadal_Sheath_A1L,0.1000216801707842,-1.1372337410682622,-0.11175586368736563,196
Gonadal_Sheath_A1R,0.047842832396225055,-1.137227687433514,-0.11183142557512132,196
Gonadal_Sheath_A2L,0.09640162118843623,-2.1240225315093992,0.10531486051955394,70
Gonadal_Sheath_A2R,0.04118152494941439,-2.124022514479501,0.10531491139637572,70
Gonadal_Sheath_A3L,0.10238769464194775,-1.8185395683561052,-0.11272744875999965,56
Gonadal_Sheath_A3R,0.04775401697094951,-1.8180338782923562,-0.11188882068797414,56
Gonadal_Sheath_A4D,0.08012464710918721,-1.3087412547320127,-0.35844186739996076,64
Gonadal_Sheath_A4V,0.07648353688030814,-1.3333903352419536,-0.415481170018514,48
Gonadal_Sheath_A5D,0.07687270886769208,-0.7314162285377582,-0.47242146357893944,96
Gonadal_Sheath_A5V,0.07736287326810674,-0.734991175433,-0.5200123683445983,72
Gonadal_Sheath_P1L,-0.05984700220983987,2.7781908459523144,0.09192114806387063,204
Gonadal_Sheath_P1R,-0.10638164319828444,2.7781789361261855,0.09195634057544463,204
Gonadal_Sheath_P2L,-0.04584321282480074,3.440764310567275,-0.06332763290518652,92
Gonadal_Sheath_P2R,-0.08619281706278739,3.4407618901003962,-0.06337634214888448,92
Gonadal_Sheath_P3L,-0.053492398772920884,3.0968460866383145,-0.11289326431495803,70
Gonadal_Sheath_P3R,-0.09733489996620587,3.096846079826355,-0.11289322014365877,70
Gonadal_Sheath_P4D,-0.10483857378130779,2.543403699994087,-0.010836575980647467,64
Gonadal_Sheath_P4V,-0.10483858680042128,2.5323464075724282,-0.07238345329339306,48
Gonadal_Sheath_P5D,-0.10648047928275033,1.9741508811712265,0.13784657211296938,88
Gonadal_Sheath_P5V,-0.10704226261721207,1.9455189582629082,0.09294198465366395,78
Guide Post Nerve.004,-8.838387022258587e-09,3.849302210312544e-09,1.1641435072622017e-10,64
Guide Post Nerve.005,-8.838387022258587e-09,3.849302210312544e-09,1.1641435072622017e-10,64
Guide Post Nerve.006,-8.838387022258587e-09,3.849302210312544e-09,1.1641435072622017e-10,64
Guide Post Nerve.007,-8.838387022258587e-09,3.849302210312544e-09,1.1641435072622017e-10,64
Guide_Amph_Left.006,-19.246189106594432,-16.19653091376478,-127.17432143471457,44
Guide_Amph_Left.007,-19.246189106594432,-16.19653091376478,-127.17432143471457,44
Guide_Amph_Left.008,-19.246189106594432,-16.19653091376478,-127.17432143471457,44
Guide_Amph_Right.002,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.003,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.004,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.005,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.006,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.007,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.008,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_Amph_Right.009,-85.71199105002664,-16.19653103568337,-127.17432299527255,44
Guide_DL_Sublat.002,0.8040194428629346,5.66951299265579,-10.265528770991498,108
Guide_DL_Sublat.003,0.8040194428629346,5.66951299265579,-10.265528770991498,108
Guide_DL_Sublat.004,0.8040194428629346,5.66951299265579,-10.265528770991498,108
Guide_DL_Sublat.005,0.8040194428629346,5.66951299265579,-10.265528770991498,108
